identifier_Id,lot_lotnum,lot_lotsize1,lot_lotsize2,lot_pooltype,area_blockNum,area_subdname,area_taxcodearea,address_line1,address_locality,address_postal2,address_postal3,location_accuracy,location_geoIdV4_CO,summary_proptype,summary_propertyType,summary_yearbuilt,summary_propIndicator,utilities_coolingtype,utilities_heatingtype,building_size_bldgsize,building_size_grosssize,building_size_grosssizeadjusted,building_size_livingsize,building_size_sizeInd,building_size_universalsize,building_rooms_bathsfull,building_rooms_bathstotal,building_interior_bsmtsize,building_interior_bsmttype,building_interior_fplcind,building_interior_fplctype,building_construction_constructiontype,building_construction_roofcover,building_construction_roofShape,building_construction_wallType,building_parking_garagetype,building_parking_prkgSize,building_parking_prkgSpaces,building_parking_prkgType,building_summary_archStyle,building_summary_bldgType,building_summary_imprType,building_summary_levels,building_summary_quality,building_summary_storyDesc,building_summary_viewCode,sale_amount_saletranstype,sale_amount_saleamt,sale_calculation_pricepersizeunit
250,10,0.55,8900,POOL,9,Subdivision 4,TX0,1249 Main St,City9,ZIP2-49,ZIP3-49,ROOFTOP,CO249,Condo,Residential,1974,Y,,Gas,1498,1698,1598,1448,Actual,1548,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,249.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,349000.0,109.0
251,11,0.1,4000,NO POOL,0,Subdivision 0,TX1,1250 Main St,City0,ZIP2-50,ZIP3-0,ROOFTOP,CO250,Single Family,Residential,1975,N,Central,Electric,1500,1700,1600,1450,Actual,1550,3,2.5,500.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,250.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,350000.0,110.0
252,12,0.15,4100,POOL,1,Subdivision 1,TX2,1251 Main St,City1,ZIP2-51,ZIP3-1,ROOFTOP,CO251,Condo,Residential,1976,Y,,Electric,1502,1702,1602,1452,Actual,1552,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,251.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,351000.0,111.0
253,13,0.2,4200,NO POOL,2,Subdivision 2,TX0,1252 Main St,City2,ZIP2-52,ZIP3-2,ROOFTOP,CO252,Single Family,Residential,1977,Y,Central,Gas,1504,1704,1604,1454,Actual,1554,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,252.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,352000.0,112.0
254,14,0.25,4300,POOL,3,Subdivision 3,TX1,1253 Main St,City3,ZIP2-53,ZIP3-3,ROOFTOP,CO253,Condo,Residential,1978,Y,,Electric,1506,1706,1606,1456,Actual,1556,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,253.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,353000.0,113.0
255,15,0.3,4400,NO POOL,4,Subdivision 4,TX2,1254 Main St,City4,ZIP2-54,ZIP3-4,ROOFTOP,CO254,Single Family,Residential,1979,Y,Central,Electric,1508,1708,1608,1458,Actual,1558,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,254.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,354000.0,114.0
256,16,0.35,4500,POOL,5,Subdivision 0,TX0,1255 Main St,City5,ZIP2-55,ZIP3-5,ROOFTOP,CO255,Condo,Residential,1980,Y,,Gas,1510,1710,1610,1460,Actual,1560,2,3.0,500.0,Finished,Y,Gas,Frame,Asphalt,Gable,Siding,Attached,255.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,355000.0,115.0
257,17,0.4,4600,NO POOL,6,Subdivision 1,TX1,1256 Main St,City6,ZIP2-56,ZIP3-6,ROOFTOP,CO256,Single Family,Residential,1981,Y,Central,Electric,1512,1712,1612,1462,Actual,1562,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,256.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,356000.0,116.0
258,18,0.45,4700,POOL,7,Subdivision 2,TX2,1257 Main St,City7,ZIP2-57,ZIP3-7,ROOFTOP,CO257,Condo,Residential,1982,Y,,Electric,1514,1714,1614,1464,Actual,1564,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,257.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,357000.0,117.0
259,19,0.5,4800,NO POOL,8,Subdivision 3,TX0,1258 Main St,City8,ZIP2-58,ZIP3-8,ROOFTOP,CO258,Single Family,Residential,1983,Y,Central,Gas,1516,1716,1616,1466,Actual,1566,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,258.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,358000.0,118.0
260,20,0.55,4900,POOL,9,Subdivision 4,TX1,1259 Main St,City9,ZIP2-59,ZIP3-9,ROOFTOP,CO259,Condo,Residential,1984,Y,,Electric,1518,1718,1618,1468,Actual,1568,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,259.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,359000.0,119.0
261,1,0.1,5000,NO POOL,0,Subdivision 0,TX2,1260 Main St,City0,ZIP2-60,ZIP3-10,ROOFTOP,CO260,Single Family,Residential,1985,N,Central,Electric,1520,1720,1620,1470,Actual,1570,4,2.5,0.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,260.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,360000.0,120.0
262,2,0.15,5100,POOL,1,Subdivision 1,TX0,1261 Main St,City1,ZIP2-61,ZIP3-11,ROOFTOP,CO261,Condo,Residential,1986,Y,,Gas,1522,1722,1622,1472,Actual,1572,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,261.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,361000.0,121.0
263,3,0.2,5200,NO POOL,2,Subdivision 2,TX1,1262 Main St,City2,ZIP2-62,ZIP3-12,ROOFTOP,CO262,Single Family,Residential,1987,Y,Central,Electric,1524,1724,1624,1474,Actual,1574,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,262.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,362000.0,122.0
264,4,0.25,5300,POOL,3,Subdivision 3,TX2,1263 Main St,City3,ZIP2-63,ZIP3-13,ROOFTOP,CO263,Condo,Residential,1988,Y,,Electric,1526,1726,1626,1476,Actual,1576,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,263.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,363000.0,123.0
265,5,0.3,5400,NO POOL,4,Subdivision 4,TX0,1264 Main St,City4,ZIP2-64,ZIP3-14,ROOFTOP,CO264,Single Family,Residential,1989,Y,Central,Gas,1528,1728,1628,1478,Actual,1578,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,264.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,364000.0,124.0
266,6,0.35,5500,POOL,5,Subdivision 0,TX1,1265 Main St,City5,ZIP2-65,ZIP3-15,ROOFTOP,CO265,Condo,Residential,1990,Y,,Electric,1530,1730,1630,1480,Actual,1580,3,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,265.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,365000.0,125.0
267,7,0.4,5600,NO POOL,6,Subdivision 1,TX2,1266 Main St,City6,ZIP2-66,ZIP3-16,ROOFTOP,CO266,Single Family,Residential,1991,Y,Central,Electric,1532,1732,1632,1482,Actual,1582,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,266.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,366000.0,126.0
268,8,0.45,5700,POOL,7,Subdivision 2,TX0,1267 Main St,City7,ZIP2-67,ZIP3-17,ROOFTOP,CO267,Condo,Residential,1992,Y,,Gas,1534,1734,1634,1484,Actual,1584,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,267.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,367000.0,127.0
269,9,0.5,5800,NO POOL,8,Subdivision 3,TX1,1268 Main St,City8,ZIP2-68,ZIP3-18,ROOFTOP,CO268,Single Family,Residential,1993,Y,Central,Electric,1536,1736,1636,1486,Actual,1586,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,268.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,368000.0,128.0
270,10,0.55,5900,POOL,9,Subdivision 4,TX2,1269 Main St,City9,ZIP2-69,ZIP3-19,ROOFTOP,CO269,Condo,Residential,1994,Y,,Electric,1538,1738,1638,1488,Actual,1588,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,269.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,369000.0,129.0
271,11,0.1,6000,NO POOL,0,Subdivision 0,TX0,1270 Main St,City0,ZIP2-70,ZIP3-20,ROOFTOP,CO270,Single Family,Residential,1995,N,Central,Gas,1540,1740,1640,1490,Actual,1590,2,2.5,500.0,Finished,Y,Wood,Frame,Asphalt,Gable,Siding,Attached,270.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,370000.0,100.0
272,12,0.15,6100,POOL,1,Subdivision 1,TX1,1271 Main St,City1,ZIP2-71,ZIP3-21,ROOFTOP,CO271,Condo,Residential,1996,Y,,Electric,1542,1742,1642,1492,Actual,1592,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,271.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,371000.0,101.0
273,13,0.2,6200,NO POOL,2,Subdivision 2,TX2,1272 Main St,City2,ZIP2-72,ZIP3-22,ROOFTOP,CO272,Single Family,Residential,1997,Y,Central,Electric,1544,1744,1644,1494,Actual,1594,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,272.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,372000.0,102.0
274,14,0.25,6300,POOL,3,Subdivision 3,TX0,1273 Main St,City3,ZIP2-73,ZIP3-23,ROOFTOP,CO273,Condo,Residential,1998,Y,,Gas,1546,1746,1646,1496,Actual,1596,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,273.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,373000.0,103.0
275,15,0.3,6400,NO POOL,4,Subdivision 4,TX1,1274 Main St,City4,ZIP2-74,ZIP3-24,ROOFTOP,CO274,Single Family,Residential,1999,Y,Central,Electric,1548,1748,1648,1498,Actual,1598,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,274.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,374000.0,104.0
276,16,0.35,6500,POOL,5,Subdivision 0,TX2,1275 Main St,City5,ZIP2-75,ZIP3-25,ROOFTOP,CO275,Condo,Residential,2000,Y,,Electric,1550,1750,1650,1500,Actual,1600,4,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,275.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,375000.0,105.0
277,17,0.4,6600,NO POOL,6,Subdivision 1,TX0,1276 Main St,City6,ZIP2-76,ZIP3-26,ROOFTOP,CO276,Single Family,Residential,2001,Y,Central,Gas,1552,1752,1652,1502,Actual,1602,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,276.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,376000.0,106.0
278,18,0.45,6700,POOL,7,Subdivision 2,TX1,1277 Main St,City7,ZIP2-77,ZIP3-27,ROOFTOP,CO277,Condo,Residential,2002,Y,,Electric,1554,1754,1654,1504,Actual,1604,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,277.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,377000.0,107.0
279,19,0.5,6800,NO POOL,8,Subdivision 3,TX2,1278 Main St,City8,ZIP2-78,ZIP3-28,ROOFTOP,CO278,Single Family,Residential,2003,Y,Central,Electric,1556,1756,1656,1506,Actual,1606,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,278.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,378000.0,108.0
280,20,0.55,6900,POOL,9,Subdivision 4,TX0,1279 Main St,City9,ZIP2-79,ZIP3-29,ROOFTOP,CO279,Condo,Residential,2004,Y,,Gas,1558,1758,1658,1508,Actual,1608,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,279.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,379000.0,109.0
281,1,0.1,7000,NO POOL,0,Subdivision 0,TX1,1280 Main St,City0,ZIP2-80,ZIP3-30,ROOFTOP,CO280,Single Family,Residential,2005,N,Central,Electric,1560,1760,1660,1510,Actual,1610,3,2.5,0.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,280.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,380000.0,110.0
282,2,0.15,7100,POOL,1,Subdivision 1,TX2,1281 Main St,City1,ZIP2-81,ZIP3-31,ROOFTOP,CO281,Condo,Residential,2006,Y,,Electric,1562,1762,1662,1512,Actual,1612,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,281.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,381000.0,111.0
283,3,0.2,7200,NO POOL,2,Subdivision 2,TX0,1282 Main St,City2,ZIP2-82,ZIP3-32,ROOFTOP,CO282,Single Family,Residential,2007,Y,Central,Gas,1564,1764,1664,1514,Actual,1614,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,282.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,382000.0,112.0
284,4,0.25,7300,POOL,3,Subdivision 3,TX1,1283 Main St,City3,ZIP2-83,ZIP3-33,ROOFTOP,CO283,Condo,Residential,2008,Y,,Electric,1566,1766,1666,1516,Actual,1616,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,283.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,383000.0,113.0
285,5,0.3,7400,NO POOL,4,Subdivision 4,TX2,1284 Main St,City4,ZIP2-84,ZIP3-34,ROOFTOP,CO284,Single Family,Residential,2009,Y,Central,Electric,1568,1768,1668,1518,Actual,1618,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,284.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,384000.0,114.0
286,6,0.35,7500,POOL,5,Subdivision 0,TX0,1285 Main St,City5,ZIP2-85,ZIP3-35,ROOFTOP,CO285,Condo,Residential,2010,Y,,Gas,1570,1770,1670,1520,Actual,1620,2,3.0,500.0,Finished,Y,Gas,Frame,Asphalt,Gable,Siding,Attached,285.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,385000.0,115.0
287,7,0.4,7600,NO POOL,6,Subdivision 1,TX1,1286 Main St,City6,ZIP2-86,ZIP3-36,ROOFTOP,CO286,Single Family,Residential,2011,Y,Central,Electric,1572,1772,1672,1522,Actual,1622,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,286.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,386000.0,116.0
288,8,0.45,7700,POOL,7,Subdivision 2,TX2,1287 Main St,City7,ZIP2-87,ZIP3-37,ROOFTOP,CO287,Condo,Residential,2012,Y,,Electric,1574,1774,1674,1524,Actual,1624,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,287.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,387000.0,117.0
289,9,0.5,7800,NO POOL,8,Subdivision 3,TX0,1288 Main St,City8,ZIP2-88,ZIP3-38,ROOFTOP,CO288,Single Family,Residential,2013,Y,Central,Gas,1576,1776,1676,1526,Actual,1626,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,288.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,388000.0,118.0
290,10,0.55,7900,POOL,9,Subdivision 4,TX1,1289 Main St,City9,ZIP2-89,ZIP3-39,ROOFTOP,CO289,Condo,Residential,2014,Y,,Electric,1578,1778,1678,1528,Actual,1628,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,289.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,389000.0,119.0
291,11,0.1,8000,NO POOL,0,Subdivision 0,TX2,1290 Main St,City0,ZIP2-90,ZIP3-40,ROOFTOP,CO290,Single Family,Residential,2015,N,Central,Electric,1580,1780,1680,1530,Actual,1630,4,2.5,500.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,290.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,390000.0,120.0
292,12,0.15,8100,POOL,1,Subdivision 1,TX0,1291 Main St,City1,ZIP2-91,ZIP3-41,ROOFTOP,CO291,Condo,Residential,2016,Y,,Gas,1582,1782,1682,1532,Actual,1632,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,291.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,391000.0,121.0
293,13,0.2,8200,NO POOL,2,Subdivision 2,TX1,1292 Main St,City2,ZIP2-92,ZIP3-42,ROOFTOP,CO292,Single Family,Residential,2017,Y,Central,Electric,1584,1784,1684,1534,Actual,1634,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,292.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,392000.0,122.0
294,14,0.25,8300,POOL,3,Subdivision 3,TX2,1293 Main St,City3,ZIP2-93,ZIP3-43,ROOFTOP,CO293,Condo,Residential,2018,Y,,Electric,1586,1786,1686,1536,Actual,1636,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,293.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,393000.0,123.0
295,15,0.3,8400,NO POOL,4,Subdivision 4,TX0,1294 Main St,City4,ZIP2-94,ZIP3-44,ROOFTOP,CO294,Single Family,Residential,2019,Y,Central,Gas,1588,1788,1688,1538,Actual,1638,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,294.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,394000.0,124.0
296,16,0.35,8500,POOL,5,Subdivision 0,TX1,1295 Main St,City5,ZIP2-95,ZIP3-45,ROOFTOP,CO295,Condo,Residential,2020,Y,,Electric,1590,1790,1690,1540,Actual,1640,3,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,295.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,395000.0,125.0
297,17,0.4,8600,NO POOL,6,Subdivision 1,TX2,1296 Main St,City6,ZIP2-96,ZIP3-46,ROOFTOP,CO296,Single Family,Residential,2021,Y,Central,Electric,1592,1792,1692,1542,Actual,1642,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,296.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,396000.0,126.0
298,18,0.45,8700,POOL,7,Subdivision 2,TX0,1297 Main St,City7,ZIP2-97,ZIP3-47,ROOFTOP,CO297,Condo,Residential,2022,Y,,Gas,1594,1794,1694,1544,Actual,1644,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,297.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,397000.0,127.0
299,19,0.5,8800,NO POOL,8,Subdivision 3,TX1,1298 Main St,City8,ZIP2-98,ZIP3-48,ROOFTOP,CO298,Single Family,Residential,2023,Y,Central,Electric,1596,1796,1696,1546,Actual,1646,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,298.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,398000.0,128.0
300,20,0.55,8900,POOL,9,Subdivision 4,TX2,1299 Main St,City9,ZIP2-99,ZIP3-49,ROOFTOP,CO299,Condo,Residential,2024,Y,,Electric,1598,1798,1698,1548,Actual,1648,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,299.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,399000.0,129.0
301,1,0.1,4000,NO POOL,0,Subdivision 0,TX0,1300 Main St,City0,ZIP2-0,ZIP3-0,ROOFTOP,CO300,Single Family,Residential,1950,N,Central,Gas,1600,1800,1700,1550,Actual,1650,2,2.5,0.0,Finished,Y,Wood,Frame,Asphalt,Gable,Siding,Attached,200.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,400000.0,100.0
302,2,0.15,4100,POOL,1,Subdivision 1,TX1,1301 Main St,City1,ZIP2-1,ZIP3-1,ROOFTOP,CO301,Condo,Residential,1951,Y,,Electric,1602,1802,1702,1552,Actual,1652,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,201.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,401000.0,101.0
303,3,0.2,4200,NO POOL,2,Subdivision 2,TX2,1302 Main St,City2,ZIP2-2,ZIP3-2,ROOFTOP,CO302,Single Family,Residential,1952,Y,Central,Electric,1604,1804,1704,1554,Actual,1654,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,202.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,402000.0,102.0
304,4,0.25,4300,POOL,3,Subdivision 3,TX0,1303 Main St,City3,ZIP2-3,ZIP3-3,ROOFTOP,CO303,Condo,Residential,1953,Y,,Gas,1606,1806,1706,1556,Actual,1656,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,203.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,403000.0,103.0
305,5,0.3,4400,NO POOL,4,Subdivision 4,TX1,1304 Main St,City4,ZIP2-4,ZIP3-4,ROOFTOP,CO304,Single Family,Residential,1954,Y,Central,Electric,1608,1808,1708,1558,Actual,1658,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,204.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,404000.0,104.0
306,6,0.35,4500,POOL,5,Subdivision 0,TX2,1305 Main St,City5,ZIP2-5,ZIP3-5,ROOFTOP,CO305,Condo,Residential,1955,Y,,Electric,1610,1810,1710,1560,Actual,1660,4,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,205.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,405000.0,105.0
307,7,0.4,4600,NO POOL,6,Subdivision 1,TX0,1306 Main St,City6,ZIP2-6,ZIP3-6,ROOFTOP,CO306,Single Family,Residential,1956,Y,Central,Gas,1612,1812,1712,1562,Actual,1662,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,206.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,406000.0,106.0
308,8,0.45,4700,POOL,7,Subdivision 2,TX1,1307 Main St,City7,ZIP2-7,ZIP3-7,ROOFTOP,CO307,Condo,Residential,1957,Y,,Electric,1614,1814,1714,1564,Actual,1664,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,207.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,407000.0,107.0
309,9,0.5,4800,NO POOL,8,Subdivision 3,TX2,1308 Main St,City8,ZIP2-8,ZIP3-8,ROOFTOP,CO308,Single Family,Residential,1958,Y,Central,Electric,1616,1816,1716,1566,Actual,1666,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,208.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,408000.0,108.0
310,10,0.55,4900,POOL,9,Subdivision 4,TX0,1309 Main St,City9,ZIP2-9,ZIP3-9,ROOFTOP,CO309,Condo,Residential,1959,Y,,Gas,1618,1818,1718,1568,Actual,1668,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,209.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,409000.0,109.0
311,11,0.1,5000,NO POOL,0,Subdivision 0,TX1,1310 Main St,City0,ZIP2-10,ZIP3-10,ROOFTOP,CO310,Single Family,Residential,1960,N,Central,Electric,1620,1820,1720,1570,Actual,1670,3,2.5,500.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,210.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,410000.0,110.0
312,12,0.15,5100,POOL,1,Subdivision 1,TX2,1311 Main St,City1,ZIP2-11,ZIP3-11,ROOFTOP,CO311,Condo,Residential,1961,Y,,Electric,1622,1822,1722,1572,Actual,1672,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,211.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,411000.0,111.0
313,13,0.2,5200,NO POOL,2,Subdivision 2,TX0,1312 Main St,City2,ZIP2-12,ZIP3-12,ROOFTOP,CO312,Single Family,Residential,1962,Y,Central,Gas,1624,1824,1724,1574,Actual,1674,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,212.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,412000.0,112.0
314,14,0.25,5300,POOL,3,Subdivision 3,TX1,1313 Main St,City3,ZIP2-13,ZIP3-13,ROOFTOP,CO313,Condo,Residential,1963,Y,,Electric,1626,1826,1726,1576,Actual,1676,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,213.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,413000.0,113.0
315,15,0.3,5400,NO POOL,4,Subdivision 4,TX2,1314 Main St,City4,ZIP2-14,ZIP3-14,ROOFTOP,CO314,Single Family,Residential,1964,Y,Central,Electric,1628,1828,1728,1578,Actual,1678,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,214.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,414000.0,114.0
316,16,0.35,5500,POOL,5,Subdivision 0,TX0,1315 Main St,City5,ZIP2-15,ZIP3-15,ROOFTOP,CO315,Condo,Residential,1965,Y,,Gas,1630,1830,1730,1580,Actual,1680,2,3.0,500.0,Finished,Y,Gas,Frame,Asphalt,Gable,Siding,Attached,215.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,415000.0,115.0
317,17,0.4,5600,NO POOL,6,Subdivision 1,TX1,1316 Main St,City6,ZIP2-16,ZIP3-16,ROOFTOP,CO316,Single Family,Residential,1966,Y,Central,Electric,1632,1832,1732,1582,Actual,1682,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,216.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,416000.0,116.0
